"word","prob2"
"to define understand",0.5
"to deliver more",0.5
"to develop actionable",0.5
"to develop strategies",0.5
"to dramatically",0.5
"to dramatically shift",0.5
"to eeo",0.5
"to emergencies and",0.5
"to energy code",0.5
"to enhancing the",0.5
"to ensure agency",0.5
"to ensure contract",0.5
"to ensure program",0.5
"to evaluating",0.5
"to executive management",0.5
"to extract data",0.5
"to facility",0.5
"to freedom",0.5
"to freedom of",0.5
"to get buy",0.5
"to green",0.5
"to healthcare providers",0.5
"to highlight",0.5
"to hospitals",0.5
"to hospitals clinics",0.5
"to identify gaps",0.5
"to identify operational",0.5
"to improving our",0.5
"to influence",0.5
"to inform and",0.5
"to inquires",0.5
"to inquiries submitted",0.5
"to large groups",0.5
"to make each",0.5
"to manage projects",0.5
"to moderate",0.5
"to moderate income",0.5
"to more efficiently",0.5
"to national",0.5
"to national agencies",0.5
"to nycâ€™s",0.5
"to operate and",0.5
"to participating",0.5
"to participating in",0.5
"to perform multiple",0.5
"to perform required",0.5
"to prepare various",0.5
"to projects",0.5
"to promote and",0.5
"to promote sustainability",0.5
"to provide outstanding",0.5
"to quality and",0.5
"to recover",0.5
"to reengineer",0.5
"to reengineer simplify",0.5
"to reflect the",0.5
"to release",0.5
"to resolve a",0.5
"to result",0.5
"to result in",0.5
"to specific",0.5
"to staff development",0.5
"to stakeholders",0.5
"to strategically",0.5
"to supervise the",0.5
"to support investigations",0.5
"to that described",0.5
"to the administrative",0.5
"to the bureau",0.5
"to the energy",0.5
"to the financial",0.5
"to the grants",0.5
"to the management",0.5
"to the personnel",0.5
"to think on",0.5
"to third",0.5
"to third party",0.5
"to timely",0.5
"to timely completion",0.5
"to trouble",0.5
"to trouble shoot",0.5
"to urban",0.5
"to value",0.5
"to value mere",0.5
"to vital",0.5
"to vital event",0.5
"to working with",0.5
"together with the",0.5
"tolerance",0.5
"tools ability",0.5
"tools ability to",0.5
"tools exceptional",0.5
"tools exceptional knowledge",0.5
"tools work",0.5
"topics â€¢",0.5
"topics and",0.5
"topics including",0.5
"total building",0.5
"total building stock",0.5
"toxicants",0.5
"tracking of all",0.5
"tracking work",0.5
"tracking work order",0.5
"trade school or",0.5
"traffic safety",0.5
"train other",0.5
"train staff",0.5
"training and development",0.5
"training exercises",0.5
"training for",0.5
"training programs",0.5
"training records",0.5
"trainings to",0.5
"transfer tax",0.5
"travel required",0.5
"treatment and care",0.5
"treatment program ctp",0.5
"treatment system",0.5
"treatment system capable",0.5
"trucks",0.5
"truly",0.5
"truly operational",0.5
"truly operational through",0.5
"two dynamic",0.5
"types of properties",0.5
"ultra",0.5
"under aggressive deadlines1",0.5
"under direction performs",0.5
"under nys",0.5
"under nys social",0.5
"under the responsibility",0.5
"understand and work",0.5
"understandable and transparent",0.5
"understanding of lan",0.5
"unincorporated",0.5
"unincorporated business",0.5
"unincorporated business tax",0.5
"unit bureau",0.5
"unit bureau and",0.5
"unit energy",0.5
"unit energy code",0.5
"unit liaison",0.5
"unit responsible",0.5
"unit responsible for",0.5
"unit that",0.5
"unit the selected",0.5
"unit under",0.5
"unit under the",0.5
"university and three",0.5
"university in",0.5
"university in business",0.5
"university in public",0.5
"up as",0.5
"update and maintain",0.5
"update project",0.5
"updates on",0.5
"upgrade of",0.5
"upper",0.5
"upper management",0.5
"urban design development",0.5
"urban development",0.5
"urban development and",0.5
"urban studies city",0.5
"usage and report",0.5
"use of buildings",0.5
"use of esriâ€™s",0.5
"use of modernized",0.5
"use of those",0.5
"used by most",0.5
"used for surveillance",0.5
"using a variety",0.5
"using autocad",0.5
"using cost income",0.5
"using microsoft",0.5
"using multiple listing",0.5
"using radioactive",0.5
"using sharepoint",0.5
"using statistical techniques",0.5
"utility operations",0.5
"utilizes computer",0.5
"v3",0.5
"v3 foundation",0.5
"vacancy the",0.5
"validations",0.5
"valuation data",0.5
"valuation data manager",0.5
"valuation office",0.5
"valuation office is",0.5
"valuation or",0.5
"valuation or appraisal",0.5
"valuation teams",0.5
"valuation unit is",0.5
"value for the",0.5
"value in",0.5
"value mere",0.5
"value mere listing",0.5
"valued at",0.5
"variance",0.5
"various projects review",0.5
"various reports including",0.5
"various sources and",0.5
"vb sql",0.5
"vehicle operator",0.5
"vendor invoices",0.5
"vendors â€¢",0.5
"venues",0.5
"verification and",0.5
"video production",0.5
"viewed",0.5
"viewed as",0.5
"viewed as credible",0.5
"violation of the",0.5
"violations for",0.5
"violations of city",0.5
"virtualization technologies",0.5
"virtualization technologies and",0.5
"visio the",0.5
"visits and audits",0.5
"visualization",0.5
"vital event",0.5
"vital event data",0.5
"vital statistics manages",0.5
"vital support",0.5
"volume environment proficiency",0.5
"volunteers and",0.5
"vulnerable populations including",0.5
"walis",0.5
"wan and",0.5
"wan and mobile",0.5
"wastewater conveyance",0.5
"wastewater conveyance and",0.5
"wastewater facility plan",0.5
"water air",0.5
"water distribution operator",0.5
"water quality data",0.5
"water quality operations",0.5
"water resource",0.5
"water supply systems",0.5
"water system operator",0.5
"water systems",0.5
"water to nyc",0.5
"waters",0.5
"watershed lands",0.5
"watershed lands information",0.5
"watershed planning",0.5
"watershed planning projects",0.5
"watershed water",0.5
"watershed water quality",0.5
"waterways",0.5
"way we",0.5
"way we define",0.5
"we are charged",0.5
"we are committed",0.5
"we define",0.5
"we facilitate",0.5
"we facilitate compliant",0.5
"we provide special",0.5
"we purchase",0.5
"web based system",0.5
"well as coordinating",0.5
"well as knowledge",0.5
"well as managing",0.5
"well as review",0.5
"well organized and",0.5
"west of",0.5
"west of the",0.5
"what else",0.5
"what else is",0.5
"when needed to",0.5
"whether or",0.5
"whether or not",0.5
"which are necessary",0.5
"which currently includes",0.5
"which is almost",0.5
"which is part",0.5
"while building",0.5
"while conforming",0.5
"while conforming to",0.5
"while they",0.5
"while they account",0.5
"who under",0.5
"who under the",0.5
"whole to",0.5
"whole to continue",0.5
"wide policies",0.5
"wide projects",0.5
"wide public",0.5
"wide public health",0.5
"will â€¢ perform",0.5
"will â€¢ work",0.5
"will also support",0.5
"will be accountable",0.5
"will be creative",0.5
"will be strongly",0.5
"will become familiar",0.5
"will carry",0.5
"will carry out",0.5
"will collaborate",0.5
"will collaborate with",0.5
"will collect",0.5
"will enforce",0.5
"will ensure that",0.5
"will include monitor",0.5
"will include research",0.5
"will interface",0.5
"will interface with",0.5
"will make",0.5
"will plan",0.5
"will play",0.5
"will possess several",0.5
"will possess strong",0.5
"will require the",0.5
"will save",0.5
"will save approximately",0.5
"will supervise the",0.5
"willingness to work",0.5
"windows software",0.5
"wireless network",0.5
"wireless network design",0.5
"with a strong",0.5
"with additional",0.5
"with agency and",0.5
"with agency leadership",0.5
"with air",0.5
"with business analysts",0.5
"with business and",0.5
"with child welfare",0.5
"with city requirements",0.5
"with client server",0.5
"with code",0.5
"with code requirements",0.5
"with comcheck",0.5
"with comcheck rescheck",0.5
"with competency",0.5
"with competency in",0.5
"with computer",0.5
"with computer proficiency",0.5
"with construction",0.5
"with consultants contractors",0.5
"with contractual",0.5
"with diverse groups",0.5
"with environmental",0.5
"with external partners",0.5
"with families",0.5
"with fiscal",0.5
"with geographic",0.5
"with geographic information",0.5
"with group",0.5
"with group facilitation",0.5
"with integrity",0.5
"with integrity efficiency",0.5
"with law enforcement",0.5
"with leed",0.5
"with leed accreditation",0.5
"with liaison",0.5
"with liaison coordinators",0.5
"with local law",0.5
"with meeting",0.5
"with monitoring",0.5
"with monitoring and",0.5
"with other staff",0.5
"with others in",0.5
"with outstanding organizational",0.5
"with periodic",0.5
"with procurement",0.5
"with programs",0.5
"with property",0.5
"with reporting and",0.5
"with required",0.5
"with site",0.5
"with staff at",0.5
"with supervision",0.5
"with supervisors",0.5
"with the business",0.5
"with the execution",0.5
"with the federal",0.5
"with the primary",0.5
"with the sustainability",0.5
"with the vendor",0.5
"with these",0.5
"with users of",0.5
"with web",0.5
"withdrawal",0.5
"withholding",0.5
"within one 1",0.5
"within specified",0.5
"within the hhs",0.5
"within the human",0.5
"within the new",0.5
"word knowledge",0.5
"word knowledge of",0.5
"word powerpoint and",0.5
"work activities",0.5
"work as part",0.5
"work both as",0.5
"work covers",0.5
"work covers a",0.5
"work crews",0.5
"work experience including",0.5
"work in emergency",0.5
"work independently â€¢",0.5
"work metrics",0.5
"work metrics through",0.5
"work monitor",0.5
"work order initiation",0.5
"work orders and",0.5
"work performance",0.5
"work practices",0.5
"work the candidate",0.5
"work to be",0.5
"work with client",0.5
"work with staff",0.5
"work with vendors",0.5
"working drawings",0.5
"working efficiently",0.5
"working efficiently effectively",0.5
"working to",0.5
"working under",0.5
"working with comcheck",0.5
"works across",0.5
"works to inform",0.5
"would have experience",0.5
"write reports",0.5
"write technical",0.5
"write technical specifications",0.5
"writing and analytical",0.5
"writing and speaking",0.5
"writing editing",0.5
"writing may",0.5
"writing oral",0.5
"writing skills 4",0.5
"writing with",0.5
"written and presentation",0.5
"year in the",0.5
"year masterâ€™s",0.5
"year masterâ€™s degree",0.5
"year of chemicals",0.5
"year of employment",0.5
"year s",0.5
"year s he",0.5
"year the bureau",0.5
"years 1 bachelorâ€™s",0.5
"years experience providing",0.5
"years full",0.5
"years full time",0.5
"years nullworking",0.5
"years progressive",0.5
"years progressive responsible",0.5
"york all",0.5
"york all licenses",0.5
"york as",0.5
"york as well",0.5
"york city by",0.5
"york city correctional",0.5
"york city energy",0.5
"york city fire",0.5
"york city in",0.5
"york city tax",0.5
"york city these",0.5
"york city vital",0.5
"york citywide initiative",0.5
"yorkers and making",0.5
"you to",0.5
"you to take",0.5
"young",0.5
"young children",0.5
"young people",0.5
"your ownâ€ â€¢",0.5
"your resume",0.5
"youth involved",0.5
"youth involved in",0.5
"zoning resolution the",0.5
"zoning resolution we",0.5
"a maximum",0.496774193548387
"a maximum of",0.496774193548387
"maximum of",0.496774193548387
"related to the",0.495934959349593
"centered",0.495798319327731
"college for",0.494252873563218
"experience including",0.494117647058824
"permanent",0.493827160493827
"an associate degree",0.49375
"hazards",0.493506493506494
"experience up",0.492537313432836
"experience up to",0.492537313432836
"school in",0.491803278688525
"community work",0.491666666666667
"by the council",0.491228070175439
"education and by",0.491228070175439
"land",0.491228070175439
"of any",0.491228070175439
"organization and five",0.490909090909091
"experience described",0.490683229813665
"15",0.490566037735849
"in â€œ2â€",0.490196078431373
"in â€œ2â€ above",0.490196078431373
"driver license",0.489539748953975
"technical or",0.48936170212766
"and performing",0.48780487804878
"art",0.48780487804878
"assist in the",0.487654320987654
"as appropriate",0.486486486486487
"with a major",0.486486486486487
"in microsoft word",0.485714285714286
"issuing",0.485714285714286
"regional",0.485714285714286
"zoning resolution",0.485294117647059
"corrective actions",0.484848484848485
"agenda",0.484848484848485
"structural",0.484848484848485
"and by",0.484375
"flexibility in",0.483870967741935
"of water supply",0.483870967741935
"planning for",0.483870967741935
"examples of",0.482758620689655
"installation of",0.482758620689655
"on your",0.482758620689655
"owned",0.482758620689655
"received",0.482758620689655
"and zoning",0.482758620689655
"mainframe computer",0.482758620689655
"organizing and",0.482758620689655
"other than",0.482758620689655
"department of buildings",0.481818181818182
"data retrieval",0.481481481481481
"of the art",0.481481481481481
"removal",0.481481481481481
"the art",0.481481481481481
"and accuracy",0.48
"equipment in",0.48
"gas",0.48
"or more of",0.48
"or two years",0.48
"supervisor",0.48
"total",0.48
"violence",0.48
"and one 1",0.48
"and report on",0.48
"field inspections",0.48
"or administrative experience",0.48
"proven ability to",0.48
"to ensure timely",0.48
"to conduct",0.479166666666667
"years of education",0.479166666666667
"united",0.478632478632479
"driver",0.478599221789883
"a background",0.478260869565217
"â€¢ work closely",0.478260869565217
"allocation for",0.478260869565217
"considered the",0.478260869565217
"coordinators",0.478260869565217
"either one",0.478260869565217
"equivalent and two",0.478260869565217
"of building",0.478260869565217
"settlements",0.478260869565217
"state department",0.478260869565217
"state department of",0.478260869565217
"supervisory capacity the",0.478260869565217
"the investigation",0.478260869565217
"york state department",0.478260869565217
"drawings",0.477611940298507
"facilities and",0.477272727272727
"forestry",0.477272727272727
"candidates who",0.476923076923077
"zoning",0.476744186046512
"and civilian",0.476190476190476
"and updating",0.476190476190476
"calibration",0.476190476190476
"community outreach",0.476190476190476
"duties related",0.476190476190476
"duties related to",0.476190476190476
"earned sick leave",0.476190476190476
"for independent action",0.476190476190476
"have in addition",0.476190476190476
"to new yorkers",0.476190476190476
"to read and",0.476190476190476
"operational staff",0.476190476190476
"valuation of",0.476190476190476
"to a maximum",0.475862068965517
"quickly",0.475409836065574
"technician",0.474576271186441
"1 an associate",0.473684210526316
"and material",0.473684210526316
"and resolving",0.473684210526316
"employing",0.473684210526316
"has been the",0.473684210526316
"procedures 1",0.473684210526316
"procuring",0.473684210526316
"procuring and",0.473684210526316
"school of",0.473684210526316
"tools methods",0.473684210526316
"tools methods and",0.473684210526316
"be highly",0.473684210526316
"colleagues",0.473684210526316
"correspondence and",0.473684210526316
"effectuate",0.473684210526316
"functions as",0.473684210526316
"involvement",0.473684210526316
"mediation",0.473684210526316
"to supervise",0.473684210526316
"associate degree",0.473053892215569
"charged",0.472727272727273
"charged with",0.472727272727273
"attorney",0.47239263803681
"do",0.472222222222222
"equivalent to â€œ1â€",0.472222222222222
"pass",0.472222222222222
"supplies",0.472222222222222
"to â€œ1â€",0.472222222222222
"higher",0.471794871794872
"a federal",0.470588235294118
"â€¢ establish",0.470588235294118
"additional responsibilities",0.470588235294118
"and community services",0.470588235294118
"center and",0.470588235294118
"community services",0.470588235294118
"education and the",0.470588235294118
"excel and outlook",0.470588235294118
"for nyc",0.470588235294118
"is charged",0.470588235294118
"is charged with",0.470588235294118
"is looking",0.470588235294118
"points",0.470588235294118
"administration or related",0.470588235294118
"construction code and",0.470588235294118
"requests for proposals",0.470588235294118
"size",0.470588235294118
"state board",0.470588235294118
"state board certification",0.470588235294118
"style",0.470588235294118
"tracking",0.470355731225296
"an associate",0.470238095238095
"social work",0.46969696969697
"1 above at",0.46969696969697
"united states",0.469565217391304
"below",0.469387755102041
"iii candidates",0.469387755102041
"iii candidates must",0.469387755102041
"closing",0.46875
"cover letter",0.46875
"requirements 1 a",0.46875
"u",0.46875
"u s",0.46875
"up to a",0.468531468531469
"qualified",0.467532467532468
"work or",0.467105263157895
"2 a license",0.466666666666667
"a total value",0.466666666666667
"â€¢ excellent written",0.466666666666667
"adhering",0.466666666666667
"adhering to",0.466666666666667
"and educational",0.466666666666667
"and performs",0.466666666666667
"and receive",0.466666666666667
"assistance and",0.466666666666667
"but will not",0.466666666666667
"by the director",0.466666666666667
"chemical",0.466666666666667
"community mental",0.466666666666667
"community mental health",0.466666666666667
"criminal justice system",0.466666666666667
"episode of",0.466666666666667
"episode of psychosis",0.466666666666667
"equipment for",0.466666666666667
"examples",0.466666666666667
"experience for each",0.466666666666667
"first episode of",0.466666666666667
"for quality",0.466666666666667
"in preparing",0.466666666666667
"missing",0.466666666666667
"of over 200",0.466666666666667
"of psychosis",0.466666666666667
"officers and",0.466666666666667
"organized with",0.466666666666667
"requirements described",0.466666666666667
"to care and",0.466666666666667
"treatment programs with",0.466666666666667
"under supervision of",0.466666666666667
"value of over",0.466666666666667
"with a total",0.466666666666667
"â€¢will",0.466666666666667
"facilitate the",0.466666666666667
"following up",0.466666666666667
"liaisons",0.466666666666667
"visits and",0.466666666666667
"possession of a",0.465753424657534
"collecting",0.465116279069767
"computer and",0.465116279069767
"determine the",0.465116279069767
"the supervisory",0.464788732394366
"controls",0.464285714285714
"microsoft word and",0.464285714285714
"equal",0.463768115942029
"vehicle",0.463709677419355
"a certified",0.461538461538462
"â€¢ assisting in",0.461538461538462
"and draft",0.461538461538462
"and maintain a",0.461538461538462
"and preparation",0.461538461538462
"and specifications",0.461538461538462
"capacity as",0.461538461538462
"conduct research",0.461538461538462
"credits at",0.461538461538462
"departmentâ€™s legal",0.461538461538462
"distribution and",0.461538461538462
"edit",0.461538461538462
"ensure that all",0.461538461538462
"forth by",0.461538461538462
"in spanish",0.461538461538462
"incumbent",0.461538461538462
"interpersonal skills ability",0.461538461538462
"legal documents",0.461538461538462
"literate",0.461538461538462
"occasional",0.461538461538462
"of assigned",0.461538461538462
"outlined",0.461538461538462
"outlook word",0.461538461538462
"paperwork and",0.461538461538462
"perform data entry",0.461538461538462
"proficiency with microsoft",0.461538461538462
"requirements above to",0.461538461538462
"responsible for investigating",0.461538461538462
"scientists",0.461538461538462
"tests on",0.461538461538462
"the departmentâ€™s legal",0.461538461538462
"to measure",0.461538461538462
"a grant",0.461538461538462
"abuse and neglect",0.461538461538462
"agency policies",0.461538461538462
"and neglect",0.461538461538462
"and regular",0.461538461538462
"and tenants",0.461538461538462
"and understanding of",0.461538461538462
"apply for",0.461538461538462
"as agency",0.461538461538462
"as liaison to",0.461538461538462
"auditing and",0.461538461538462
"building design or",0.461538461538462
"cmms",0.461538461538462
"convey",0.461538461538462
"design or building",0.461538461538462
"engaging in research",0.461538461538462
"examination of",0.461538461538462
"examination of plans",0.461538461538462
"for ensuring the",0.461538461538462
"gis and",0.461538461538462
"looking for an",0.461538461538462
"operations or",0.461538461538462
"vulnerable",0.461538461538462
"work in building",0.461538461538462
"researching",0.460674157303371
"gauges",0.459459459459459
"possible",0.459459459459459
"qualification requirements above",0.459459459459459
"requirements above",0.459459459459459
"plant",0.458823529411765
"a range",0.458333333333333
"a range of",0.458333333333333
"chief contracting",0.458333333333333
"citywide administrative",0.458333333333333
"citywide administrative services",0.458333333333333
"cover letter all",0.458333333333333
"inspections of",0.458333333333333
"letter all",0.458333333333333
"of citywide administrative",0.458333333333333
"on your cover",0.458333333333333
"summonses for",0.458333333333333
"the duties of",0.458333333333333
"of real property",0.458333333333333
"and audits",0.457142857142857
"division the",0.457142857142857
"of 1",0.457142857142857
"please",0.457142857142857
"procedures for",0.457142857142857
"construction projects",0.457142857142857
"hired",0.457142857142857
"equivalent and four",0.456521739130435
"one or more",0.456521739130435
"the time",0.456310679611651
"he will",0.456140350877193
"1 above education",0.455882352941176
"water and sewer",0.455696202531646
"3 credits",0.454545454545455
"3 credits in",0.454545454545455
"4 proficiency",0.454545454545455
"a resource for",0.454545454545455
"about the law",0.454545454545455
"above driver",0.454545454545455
"above driver license",0.454545454545455
"accreditation chea or",0.454545454545455
"accreditation chea with",0.454545454545455
"and audits of",0.454545454545455
"and trends",0.454545454545455
"and when",0.454545454545455
"as through contracted",0.454545454545455
"assessor",0.454545454545455
"assist with other",0.454545454545455
"at times",0.454545454545455
"by employees",0.454545454545455
"care as well",0.454545454545455
"certain positions",0.454545454545455
"chea or",0.454545454545455
"chea with",0.454545454545455
"collecting and",0.454545454545455
"complaints filed by",0.454545454545455
"considered",0.454545454545455
"contracted provider services",0.454545454545455
"credits in mathematics",0.454545454545455
"croton",0.454545454545455
"department of correction",0.454545454545455
"direct provision of",0.454545454545455
"earned",0.454545454545455
"filed by employees",0.454545454545455
"for community",0.454545454545455
"if you",0.454545454545455
"in mathematics",0.454545454545455
"key performance",0.454545454545455
"laborers",0.454545454545455
"least 3 credits",0.454545454545455
"license suspension s",0.454545454545455
"managing all",0.454545454545455
"mediate",0.454545454545455
"metal",0.454545454545455
"must be proficient",0.454545454545455
"must have strong",0.454545454545455
"of all new",0.454545454545455
"of care as",0.454545454545455
"or â€œ3â€",0.454545454545455
"or â€œ3â€ above",0.454545454545455
"organizations in",0.454545454545455
"partners to",0.454545454545455
"performing other related",0.454545454545455
"procurement policy",0.454545454545455
"provider services",0.454545454545455
"provision of care",0.454545454545455
"regarding the",0.454545454545455
"responsible for assisting",0.454545454545455
"s or an",0.454545454545455
"setting up",0.454545454545455
"stakeholders throughout",0.454545454545455
"stakeholders throughout the",0.454545454545455
"state regulations",0.454545454545455
"submissions",0.454545454545455
"suspension s",0.454545454545455
"suspension s or",0.454545454545455
"task force",0.454545454545455
"the same",0.454545454545455
"the technician",0.454545454545455
"through contracted",0.454545454545455
"through contracted provider",0.454545454545455
"topics",0.454545454545455
"updated",0.454545454545455
"with others",0.454545454545455
"with stakeholders throughout",0.454545454545455
"5 strong",0.454545454545455
"â€¢ developing and",0.454545454545455
"â€¢ liaise",0.454545454545455
"bloomberg",0.454545454545455
"certification 2",0.454545454545455
"division and the",0.454545454545455
"effectively manage",0.454545454545455
"environmental conservation",0.454545454545455
"events â€¢",0.454545454545455
"exceed",0.454545454545455
"increased",0.454545454545455
"knowledge of and",0.454545454545455
"liaison to",0.454545454545455
"of environmental conservation",0.454545454545455
"on each",0.454545454545455
"program implementation",0.454545454545455
"provide feedback",0.454545454545455
"public with",0.454545454545455
"rules to",0.454545454545455
"spoken",0.454545454545455
"statement",0.454545454545455
"the department at",0.454545454545455
"the public with",0.454545454545455
"thoroughly",0.454545454545455
"to carry out",0.454545454545455
"trades as",0.454545454545455
"trades as a",0.454545454545455
"use in",0.454545454545455
"â€¢ proficiency in",0.452380952380952
"assignment levels i",0.452380952380952
"levels i",0.452380952380952
"provide technical assistance",0.452380952380952
"capacity the",0.452054794520548
"microsoft word",0.451923076923077
"activities in",0.451851851851852
"above at",0.451612903225806
"and health",0.451612903225806
"earned sick",0.451612903225806
"for staff",0.451612903225806
"for experience",0.451327433628319
"â€œ2â€ above",0.451219512195122
"all other candidates",0.45
"and service delivery",0.45
"computerized",0.45
"fields",0.45
"leave division",0.45
"messages",0.45
"new york if",0.45
"sick leave division",0.45
"social media",0.45
"some latitude",0.45
"some latitude for",0.45
"with some latitude",0.45
"york if",0.45
"york if you",0.45
"seven",0.45
"progressively",0.449799196787149
"investigation",0.449275362318841
"interpreting",0.448979591836735
"violations",0.448979591836735
"collect",0.448275862068966
"of housing",0.448275862068966
"open",0.448275862068966
"possess a motor",0.448275862068966
"status on",0.448275862068966
"executive management",0.446808510638298
"college or university",0.446749654218534
"or university",0.446749654218534
"procurement",0.446601941747573
"interviews",0.446153846153846
"1 1",0.444444444444444
"â€¢ prepare materials",0.444444444444444
"â€¢ strong verbal",0.444444444444444
"â€œ1â€ or",0.444444444444444
"â€œ1â€ or â€œ2â€",0.444444444444444
"accredited united",0.444444444444444
"accredited united states",0.444444444444444
"acts of misconduct",0.444444444444444
"address the",0.444444444444444
"administration and planning",0.444444444444444
"all times",0.444444444444444
"allegedly",0.444444444444444
"allegedly committed",0.444444444444444
"allegedly committed by",0.444444444444444
"an accredited united",0.444444444444444
"and 6",0.444444444444444
"and assisting",0.444444444444444
"and assisting in",0.444444444444444
"and excel â€¢",0.444444444444444
"and food",0.444444444444444
"and medical",0.444444444444444
"and recording of",0.444444444444444
"and surveys",0.444444444444444
"are assigned",0.444444444444444
"are assigned to",0.444444444444444
"assignments with",0.444444444444444
"assistance program",0.444444444444444
"at all times",0.444444444444444
"boilers and",0.444444444444444
"both staff",0.444444444444444
"both staff and",0.444444444444444
"brings",0.444444444444444
"by uniformed",0.444444444444444
"by uniformed and",0.444444444444444
"camp",0.444444444444444
"capable of",0.444444444444444
"civilians",0.444444444444444
"committed by",0.444444444444444
"committed by uniformed",0.444444444444444
"communication of",0.444444444444444
"competing deadlines",0.444444444444444
"computer maintenance",0.444444444444444
"created to",0.444444444444444
"data on",0.444444444444444
"director of quality",0.444444444444444
"director to",0.444444444444444
"division id",0.444444444444444
"efforts to ensure",0.444444444444444
"evidence and",0.444444444444444
"excellent interpersonal and",0.444444444444444
"excessive",0.444444444444444
"experience within the",0.444444444444444
"explaining",0.444444444444444
"families to",0.444444444444444
"files for",0.444444444444444
"finance the",0.444444444444444
"for investigating acts",0.444444444444444
"for training",0.444444444444444
"full potential",0.444444444444444
"functions in",0.444444444444444
"hazardous",0.444444444444444
"heat",0.444444444444444
"hot",0.444444444444444
"hot water",0.444444444444444
"in case",0.444444444444444
"in computer maintenance",0.444444444444444
"independent action",0.444444444444444
"information in",0.444444444444444
"inventories",0.444444444444444
"investigating acts",0.444444444444444
"investigating acts of",0.444444444444444
"investigation division",0.444444444444444
"investigation division id",0.444444444444444
"investigative staff",0.444444444444444
"land use and",0.444444444444444
"least a high",0.444444444444444
"light heat",0.444444444444444
"markets",0.444444444444444
"of buildings",0.444444444444444
"of electrical",0.444444444444444
"of force",0.444444444444444
"of misconduct",0.444444444444444
"operation maintenance repair",0.444444444444444
"or iii individuals",0.444444444444444
"or information",0.444444444444444
"order to determine",0.444444444444444
"power point",0.444444444444444
"powerpoint the",0.444444444444444
"preferred candidates",0.444444444444444
"prepare materials",0.444444444444444
"program that supports",0.444444444444444
"programs by",0.444444444444444
"property tax",0.444444444444444
"realize",0.444444444444444
"realize their",0.444444444444444
"realize their full",0.444444444444444
"record of",0.444444444444444
"satisfactory experience within",0.444444444444444
"scanned",0.444444444444444
"schedule meetings",0.444444444444444
"sexual assaults",0.444444444444444
"skills experience in",0.444444444444444
"special focus",0.444444444444444
"special focus on",0.444444444444444
"staff and inmates",0.444444444444444
"staff members are",0.444444444444444
"stata",0.444444444444444
"states law",0.444444444444444
"states law school",0.444444444444444
"successful candidate must",0.444444444444444
"summer camp",0.444444444444444
"supported",0.444444444444444
"supports infants",0.444444444444444
"tasks 1",0.444444444444444
"tasks necessary",0.444444444444444
"that supports infants",0.444444444444444
"the croton",0.444444444444444
"the protection of",0.444444444444444
"their full",0.444444444444444
"their full potential",0.444444444444444
"to â€œ1â€ or",0.444444444444444
"to realize",0.444444444444444
"to realize their",0.444444444444444
"training or",0.444444444444444
"under supervision perform",0.444444444444444
"united states law",0.444444444444444
"was created to",0.444444444444444
"will function",0.444444444444444
"wireless",0.444444444444444
"with obtaining",0.444444444444444
"with oit",0.444444444444444
"with social",0.444444444444444
"working in a",0.444444444444444
"30 credits for",0.444444444444444
"a financial",0.444444444444444
"a wide variety",0.444444444444444
"â€¢ identify and",0.444444444444444
"activity and",0.444444444444444
"administration fia",0.444444444444444
"an advanced",0.444444444444444
"an advanced degree",0.444444444444444
"and accurate",0.444444444444444
"and administering",0.444444444444444
"and in the",0.444444444444444
"and interact with",0.444444444444444
"and key",0.444444444444444
"and major",0.444444444444444
"and senior staff",0.444444444444444
"and site",0.444444444444444
"and technical assistance",0.444444444444444
"and tobacco",0.444444444444444
"and training of",0.444444444444444
"and zoning resolution",0.444444444444444
"application software",0.444444444444444
"appropriate training",0.444444444444444
"campaigns",0.444444444444444
"collaborating with",0.444444444444444
"communication skills are",0.444444444444444
"completion â€¢",0.444444444444444
"computer operations and",0.444444444444444
"contractors to",0.444444444444444
"develop and manage",0.444444444444444
"external partners",0.444444444444444
"for green",0.444444444444444
"graduate work",0.444444444444444
"graduate work leading",0.444444444444444
"in agency",0.444444444444444
"independence",0.444444444444444
"independence administration",0.444444444444444
"independence administration fia",0.444444444444444
"information technology it",0.444444444444444
"interfacing",0.444444444444444
"interpersonal skills experience",0.444444444444444
"leading to an",0.444444444444444
"literature reviews",0.444444444444444
"maintain records",0.444444444444444
"marine",0.444444444444444
"metrics and",0.444444444444444
"multi task and",0.444444444444444
"occasional travel",0.444444444444444
"of independent initiative",0.444444444444444
"of inspections",0.444444444444444
"of related",0.444444444444444
"of responsibility",0.444444444444444
"of support",0.444444444444444
"officials and other",0.444444444444444
"on large",0.444444444444444
"only candidates",0.444444444444444
"only candidates who",0.444444444444444
"or programs",0.444444444444444
"over 100",0.444444444444444
"personal protective",0.444444444444444
"personal protective equipment",0.444444444444444
"portions",0.444444444444444
"possession of an",0.444444444444444
"processes and procedures",0.444444444444444
"project development",0.444444444444444
"protective equipment",0.444444444444444
"responsible for ensuring",0.444444444444444
"restore",0.444444444444444
"senior staff and",0.444444444444444
"serve as liaison",0.444444444444444
"statistical analyses",0.444444444444444
"status reports",0.444444444444444
"technical work",0.444444444444444
"technology it",0.444444444444444
"testing data",0.444444444444444
"the comptrollerâ€™s office",0.444444444444444
"the market",0.444444444444444
"to convey",0.444444444444444
"to satisfy",0.444444444444444
"training curriculum",0.444444444444444
